host,interface,admin_status,oper_status,description,mac address,vlan,source_file,source_timestamp
SLON14AC01,Te2/0/43,up,up,WAP Port,a8f7.d99c.a8d4,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC01,Te1/0/39,up,up,WAP Port,a8f7.d99c.ca42,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC01,Te1/0/39,up,up,WAP Port,a8f7.d99c.ca52,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC01,Te1/0/43,up,up,WAP Port,a8f7.d99c.db12,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC01,Te8/0/48,up,up,WAP Port,a8f7.d99c.dd52,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC01,Te1/0/42,up,up,WAP Port,aa1b.b4ad.633a,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC01,Te1/0/42,up,up,WAP Port,c2f7.f539.3c6e,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC01,Te1/0/42,up,up,WAP Port,e279.e0b0.ca1b,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC01,Te1/0/42,up,up,WAP Port,eaf5.c5f1.62c2,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC01,Gi1/0/13,up,up,End User Port,2800.af24.5dad,888,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/41,up,up,WAP Port,40c7.3c04.ca40,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/40,up,up,WAP Port,5cb4.7e02.c2d1,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te2/0/40,up,up,WAP Port,7c70.db07.8a78,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/40,up,up,WAP Port,9c67.d614.ef51,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/41,up,up,WAP Port,d057.7e95.d2d8,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/40,up,up,WAP Port,f873.df16.3bf2,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te2/0/27,up,up,End User Port,4825.6708.5222,2114,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te2/0/40,up,up,WAP Port,a8f7.d981.f9cd,2114,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Gi2/0/1,up,up,End User Port,c047.0e71.7a7f,2114,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Gi8/0/23,,,,c047.0e90.f396,2114,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Gi4/0/22,up,up,Video Port,2829.866e.36ef,2714,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/41,up,up,WAP Port,26c1.aefa.5726,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/43,up,up,WAP Port,2ad3.1ba2.87b3,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/40,up,up,WAP Port,32a6.eca1.9bfd,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/40,up,up,WAP Port,3ec2.4bca.3cdb,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/40,up,up,WAP Port,5ad8.3e32.c3d9,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/43,up,up,WAP Port,9e7d.6d97.5fa0,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/43,up,up,WAP Port,a8f7.d99c.b752,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/41,up,up,WAP Port,a8f7.d99c.bc92,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te2/0/41,up,up,WAP Port,a8f7.d99c.c092,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te2/0/40,up,up,WAP Port,a8f7.d99c.c4d2,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/41,up,up,WAP Port,be85.6b9c.0b35,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/40,up,up,WAP Port,c423.602a.ffda,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/40,up,up,WAP Port,d239.7520.ea45,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/43,up,up,WAP Port,e2d8.f931.b11b,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON14AC02,Te1/0/41,up,up,WAP Port,f25b.a3cc.88b1,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te8/0/34,up,up,,00be.4356.920a,1115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/38,up,up,,0892.0462.8ab6,1115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te2/0/36,up,up,,9c93.4e66.3f6e,1115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te8/0/44,up,up,,ac91.a1c5.f3da,1115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,105f.ad32.9452,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,105f.ad88.c2b9,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,105f.ad9e.11ff,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,105f.adbe.40ec,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,105f.adfd.250f,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,3005.05d1.589e,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,44a3.bb0b.2e80,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,44a3.bb13.69b5,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,44a3.bb13.69d3,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,4cb0.4a60.d484,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,5cb4.7e02.c4a2,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,5cb4.7e02.c524,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,5cb4.7e03.0fa7,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te2/0/43,up,up,WAP Port,6cf6.da3e.519d,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,70a6.cce2.3489,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,94b6.0902.012a,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,9c67.d613.7612,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,9c67.d614.9358,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,9c67.d614.9399,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te2/0/43,up,up,WAP Port,a8f7.d99c.bf01,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,f020.ff9f.2eaf,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te2/0/43,up,up,WAP Port,06e6.7f39.4347,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,1eb6.66eb.a716,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,2204.e480.aad0,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,264b.40ab.c1c4,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,26ad.bf4e.d2cc,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,2a1d.5f9d.c746,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/41,up,up,WAP Port,2a53.392b.b985,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,42b8.6818.9942,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,4ad1.bb3f.7899,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,4af4.33da.aac1,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,4af7.da74.2d50,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,5670.06ef.b3f8,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,5e1b.e5a7.bfa6,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,623a.b159.e08a,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,624b.611d.bc50,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,6670.8c4b.1424,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/41,up,up,WAP Port,6e64.9c5e.4369,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te2/0/43,up,up,WAP Port,720b.7f39.a8b7,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,760d.af77.2c82,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,76bf.e8f6.e3fd,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,7ab6.a5a2.3731,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,8a85.0ece.7183,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,8ad5.1715.40a4,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,9628.36ac.e424,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,a8f7.d99c.b892,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,a8f7.d99c.bcd2,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,a8f7.d99c.bcd4,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te2/0/40,up,up,WAP Port,a8f7.d99c.c203,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,aefd.378d.a741,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,b26e.02f9.6614,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,b604.6f5e.249c,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,beb3.cbcd.95b5,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,beb6.f509.95fe,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,cac4.d2ea.434d,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,d6c4.885c.e484,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,da20.bfb1.833a,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,de19.642f.9f77,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,de94.b7ae.dd0e,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/43,up,up,WAP Port,e2d7.4346.03d5,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,e60f.2839.3e36,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC01,Te1/0/40,up,up,WAP Port,ee3e.1482.b5db,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te2/0/43,up,up,WAP Port,5084.9265.b783,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te2/0/41,up,up,WAP Port,80a9.9733.4865,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/40,up,up,WAP Port,9c67.d615.7377,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/43,up,up,WAP Port,f020.ff5c.3b7c,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/42,up,up,WAP Port,f4b3.0195.05e2,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te3/0/35,up,up,,00be.4349.fbb2,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi4/0/2,up,up,,00be.4356.9076,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi3/0/12,up,up,,00be.4356.950a,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi1/0/20,up,up,,0892.0477.acb3,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te8/0/35,up,up,,2800.af24.602a,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi2/0/23,up,up,,2800.af2c.9fc0,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te3/0/34,up,up,,2800.af2c.a2d6,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi1/0/21,up,up,,7478.27fb.60d8,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi4/0/14,up,up,,a029.198b.82a7,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi3/0/17,up,up,,a029.198f.df58,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/40,up,up,WAP Port,a8f7.d981.fb80,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi1/0/18,up,up,,ac91.a1c3.b83c,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi1/0/7,up,up,,c047.0e65.63bf,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te4/0/37,up,up,,c047.0e65.d108,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te3/0/25,up,up,,c047.0e71.79a0,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi4/0/20,up,up,,c047.0e90.f2ef,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi4/0/13,up,up,,c047.0e92.cc37,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi1/0/6,up,up,,d046.0cbd.beaf,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi8/0/8,up,up,,f4ee.08bd.c40c,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Gi3/0/10,up,up,,f4ee.08c0.3361,2115,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te2/0/41,up,up,WAP Port,26ad.a560.d5d4,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te2/0/41,up,up,WAP Port,26fb.aaf1.29c9,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te2/0/41,up,up,WAP Port,3e57.124d.a39a,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/43,up,up,WAP Port,4a09.993e.92ef,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/42,up,up,WAP Port,a8f7.d99c.d7d2,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te2/0/40,up,up,WAP Port,a8f7.d99c.e0d2,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/41,up,up,WAP Port,aa7d.1dec.0d60,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te2/0/41,up,up,WAP Port,d205.16e0.95d2,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/43,up,up,WAP Port,e20c.392c.d0e4,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te2/0/41,up,up,WAP Port,e693.cfd1.5773,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/42,up,up,WAP Port,ee5c.c006.fc10,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON15AC02,Te1/0/43,up,up,WAP Port,ee8e.57f1.7551,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Tw4/0/34,up,up,End User Port,00be.4356.8f6e,1116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te1/0/39,up,up,End User Port,2800.af05.6c9f,1116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Tw4/0/30,up,up,End User Port,ac91.a1c4.5eef,1116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Tw3/0/1,up,up,End User Port,c047.0e90.f17c,1116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Tw2/0/2,up,up,End User Port,c047.0e92.e158,1116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te5/0/43,up,up,WAP Port,40c7.3c04.8eb8,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te5/0/45,up,up,WAP Port,5cb4.7e83.8376,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te5/0/47,up,up,WAP Port,02ae.0b20.5936,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te5/0/45,up,up,WAP Port,1aaf.f376.a449,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te5/0/48,up,up,WAP Port,4e90.73de.ea79,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te5/0/43,up,up,WAP Port,56e6.fcb4.7333,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te5/0/47,up,up,WAP Port,926e.f0d5.4eb8,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te1/0/48,up,up,WAP Port,d219.25de.d73a,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC01,Te1/0/48,up,up,WAP Port,de9e.3d7e.f45c,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/42,up,up,WAP Port,2672.13df.7645,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/44,up,up,WAP Port,40c7.3c04.5119,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/42,up,up,WAP Port,4cb0.4a9a.30d5,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/44,up,up,WAP Port,9c67.d614.e22c,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/42,up,up,WAP Port,f873.df12.41a1,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/44,up,up,WAP Port,f8fe.5e25.c3da,1590,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Tw2/0/4,up,up,End User Port,00be.43d3.2c51,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Tw3/0/4,up,up,End User Port,2800.af05.6652,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Tw3/0/21,up,up,End User Port,2800.af25.3755,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Tw5/0/24,up,up,End-User port,a029.198b.81e5,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Tw1/0/32,up,up,End User Port,a029.198f.df3b,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Tw3/0/12,up,up,End User Port,a029.198f.e3fe,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/41,up,up,WAP Port,a8f7.d981.f9ff,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te2/0/37,,,,c047.0e65.157d,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Tw2/0/2,up,up,End User Port,c047.0e92.cec9,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Tw4/0/32,up,up,End User Port,c047.0e92.e17a,2116,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/44,up,up,WAP Port,06ae.a596.6071,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/44,up,up,WAP Port,1a32.9e88.e5cb,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/42,up,up,WAP Port,1a4e.1701.fa24,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/45,up,up,WAP Port,4e14.c262.9bec,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
SLON16AC02,Te5/0/44,up,up,WAP Port,6234.445d.b23e,3290,interfaces_and_mac_20251013_140246_LON_diff_vs_baseline.csv,20251013_140246
